4604.0,85.0,8.0,0.6566956521739131,0.41205194805194806
6970.0,58.0,4.0,0.4682608695652174,0.6440259740259741
5781.0,60.0,8.0,0.5991739130434783,0.4865844155844156
7385.0,71.0,3.0,0.49934782608695655,0.7116233766233767
3371.0,57.0,9.0,0.5248260869565218,0.2506103896103896
7543.0,42.0,6.0,0.5105652173913043,0.6493636363636364
7352.0,83.0,8.0,0.7674782608695653,0.6592727272727273
5463.0,48.0,7.0,0.4896956521739131,0.4550779220779221
7237.0,67.0,9.0,0.7363913043478262,0.6150519480519481
7117.0,52.0,3.0,0.40508695652173915,0.6625844155844156
8252.0,69.0,2.0,0.48486956521739133,0.8008311688311689
3295.0,83.0,8.0,0.5910869565217391,0.29045454545454547
6481.0,52.0,8.0,0.5948260869565217,0.5398311688311689
7007.0,63.0,1.0,0.3611739130434783,0.6928441558441559
8915.0,84.0,1.0,0.5354347826086957,0.8935714285714286
8686.0,83.0,1.0,0.5211304347826087,0.8714545454545455
7852.0,46.0,3.0,0.41095652173913044,0.7216103896103897
2787.0,59.0,2.0,0.20378260869565218,0.291025974025974
6712.0,56.0,8.0,0.6222608695652174,0.5660259740259741
9337.0,59.0,6.0,0.6624782608695653,0.8345324675324676
7742.0,83.0,8.0,0.7844347826086957,0.6947272727272727
4554.0,80.0,4.0,0.45886956521739136,0.452961038961039
3342.0,43.0,7.0,0.37573913043478263,0.25576623376623375
5684.0,44.0,8.0,0.5253913043478261,0.456987012987013
3504.0,48.0,6.0,0.3610434782608696,0.289974025974026
1062.0,41.0,8.0,0.3113913043478261,0.03290909090909091
7541.0,44.0,2.0,0.3452608695652174,0.7037272727272728
4524.0,68.0,2.0,0.3184347826086957,0.46062337662337666
3426.0,41.0,5.0,0.2837391304347826,0.2867792207792208
6900.0,44.0,1.0,0.2739130434782609,0.6584415584415585
9287.0,71.0,3.0,0.5820434782608696,0.8845324675324676
2046.0,50.0,1.0,0.08895652173913043,0.22496103896103897
8637.0,88.0,7.0,0.801608695652174,0.7955714285714286
1684.0,78.0,8.0,0.499304347826087,0.13750649350649352
5028.0,80.0,2.0,0.3925217391304348,0.5220259740259741
9360.0,44.0,3.0,0.4678260869565218,0.8561038961038961
3603.0,67.0,7.0,0.49143478260869566,0.3106623376623377
9314.0,88.0,1.0,0.5701739130434783,0.9350389610389611
4393.0,48.0,1.0,0.18230434782608698,0.43572727272727274
2595.0,70.0,9.0,0.547608695652174,0.19694805194805196
3013.0,52.0,8.0,0.4440434782608696,0.22455844155844157
3213.0,45.0,9.0,0.4657826086956522,0.22066233766233767
6659.0,43.0,8.0,0.5634347826086957,0.5443246753246753
5561.0,66.0,9.0,0.6591739130434783,0.4613896103896104
3858.0,86.0,8.0,0.6286086956521739,0.3455324675324675
5279.0,57.0,3.0,0.3469130434782609,0.501987012987013
9013.0,59.0,2.0,0.47447826086956524,0.857025974025974
8805.0,65.0,7.0,0.7089130434782609,0.780974025974026
7378.0,58.0,9.0,0.7033913043478262,0.6161818181818182
3121.0,40.0,9.0,0.4400434782608696,0.20580519480519482
6067.0,64.0,5.0,0.4985652173913044,0.5567402597402598
6095.0,49.0,9.0,0.6084782608695652,0.4878571428571429
2179.0,85.0,1.0,0.24691304347826087,0.28250649350649354
8044.0,52.0,1.0,0.35843478260869566,0.7728311688311689
1234.0,54.0,5.0,0.24495652173913046,0.1043896103896104
8065.0,44.0,7.0,0.5854347826086957,0.6864285714285715
1347.0,59.0,8.0,0.4020434782608696,0.0821948051948052
5663.0,80.0,5.0,0.5505652173913044,0.5407922077922078
1485.0,88.0,8.0,0.5341304347826087,0.1324025974025974
7698.0,77.0,3.0,0.5390434782608696,0.7478701298701299
9162.0,86.0,6.0,0.7722608695652174,0.8536883116883117
4094.0,88.0,8.0,0.6475652173913043,0.3695844155844156
2361.0,64.0,2.0,0.20700000000000002,0.2587922077922078
1251.0,81.0,3.0,0.27613043478260874,0.16697402597402597
9990.0,57.0,8.0,0.7691304347826088,0.8653246753246754
4530.0,57.0,9.0,0.5752173913043479,0.355974025974026
9335.0,58.0,6.0,0.6580434782608696,0.833051948051948
3688.0,44.0,4.0,0.26469565217391305,0.3274805194805195
8242.0,78.0,9.0,0.8279130434782609,0.7207012987012987
3090.0,79.0,7.0,0.521304347826087,0.27961038961038964
8017.0,74.0,5.0,0.6268260869565218,0.747
5409.0,80.0,4.0,0.4960434782608696,0.5306883116883118
6594.0,80.0,8.0,0.7214782608695652,0.5864675324675325
2659.0,87.0,2.0,0.3199565217391305,0.3157532467532468
8891.0,60.0,6.0,0.6474347826086957,0.7952857142857144
5260.0,79.0,2.0,0.39826086956521745,0.5418181818181819
9040.0,62.0,5.0,0.6191304347826088,0.8244155844155845
4475.0,85.0,1.0,0.3467391304347826,0.49123376623376624
9292.0,75.0,5.0,0.686608695652174,0.8642077922077922
4006.0,82.0,9.0,0.6611304347826087,0.34080519480519483
9980.0,56.0,8.0,0.7643478260869566,0.8631168831168832
9967.0,59.0,7.0,0.7333478260869566,0.8788181818181818
6809.0,58.0,2.0,0.37430434782608696,0.6553636363636364
9322.0,75.0,4.0,0.6444347826086957,0.879922077922078
7375.0,41.0,9.0,0.6293478260869566,0.5938311688311688
1374.0,80.0,7.0,0.4510434782608696,0.12490909090909091
7906.0,43.0,4.0,0.44373913043478264,0.7096363636363636
9018.0,69.0,2.0,0.5181739130434783,0.8704675324675325
3569.0,69.0,6.0,0.4551739130434783,0.3231558441558442
9487.0,71.0,7.0,0.7646521739130435,0.8507662337662338
1076.0,89.0,8.0,0.5206956521739131,0.09651948051948052
9749.0,63.0,5.0,0.654304347826087,0.8901688311688312
1241.0,59.0,7.0,0.35395652173913045,0.08554545454545455
7603.0,53.0,1.0,0.34360869565217395,0.734038961038961
9419.0,58.0,9.0,0.7921304347826087,0.8017272727272727
9812.0,53.0,8.0,0.7440000000000001,0.843948051948052
3656.0,81.0,3.0,0.38069565217391305,0.3856103896103896
1911.0,43.0,5.0,0.22656521739130436,0.15164935064935064
4807.0,88.0,6.0,0.591608695652174,0.4603766233766234
4088.0,67.0,8.0,0.556,0.3417662337662338
3999.0,50.0,5.0,0.3477826086956522,0.35055844155844157
3744.0,40.0,8.0,0.4236521739130435,0.27542857142857147
4601.0,47.0,9.0,0.5348260869565218,0.34944155844155844
6048.0,42.0,2.0,0.27165217391304347,0.5654025974025975
9217.0,57.0,6.0,0.6485652173913043,0.8210259740259741
3225.0,62.0,6.0,0.4097826086956522,0.2827922077922078
7897.0,60.0,7.0,0.6476956521739131,0.691935064935065
3052.0,87.0,2.0,0.3370434782608696,0.3514805194805195
5693.0,81.0,2.0,0.4257826086956522,0.5837792207792208
8357.0,58.0,5.0,0.5720434782608697,0.7571298701298702
1662.0,70.0,5.0,0.33313043478260873,0.16407792207792207
9574.0,75.0,1.0,0.5249565217391304,0.9417922077922078
4812.0,51.0,2.0,0.2570434782608696,0.46472727272727277
8798.0,85.0,2.0,0.5781739130434783,0.8712467532467533
2028.0,40.0,9.0,0.3925217391304348,0.10644155844155845
6258.0,51.0,2.0,0.3199130434782609,0.5961818181818183
6489.0,62.0,2.0,0.3777826086956522,0.6314675324675325
1979.0,77.0,5.0,0.37734782608695655,0.201987012987013
8343.0,88.0,7.0,0.7888260869565218,0.7688441558441559
7612.0,45.0,1.0,0.30921739130434783,0.7244675324675325
1458.0,57.0,6.0,0.31121739130434783,0.11566233766233767
5679.0,54.0,4.0,0.39473913043478265,0.5214675324675325
7606.0,63.0,4.0,0.5176521739130435,0.7083376623376624
8738.0,59.0,9.0,0.7668695652173914,0.7411168831168832
8083.0,46.0,5.0,0.5079565217391304,0.7166363636363636
6241.0,49.0,4.0,0.3974347826086957,0.566064935064935
3568.0,81.0,5.0,0.4638260869565218,0.35163636363636364
3513.0,80.0,2.0,0.3266521739130435,0.3842987012987013
2277.0,65.0,1.0,0.16421739130434784,0.2654415584415585
9704.0,78.0,3.0,0.6306086956521739,0.9315324675324675
6198.0,75.0,8.0,0.6825217391304348,0.543974025974026
1027.0,76.0,4.0,0.2881304347826087,0.12712987012987015
1789.0,46.0,9.0,0.40821739130434787,0.09250649350649351
1427.0,70.0,3.0,0.23595652173913045,0.1686883116883117
6967.0,59.0,2.0,0.3855217391304348,0.6710259740259741
2565.0,87.0,1.0,0.2723913043478261,0.3201948051948052
8243.0,75.0,1.0,0.46708695652173915,0.8207922077922079
